#SampleID	Sample	Event	Sport	Age	Date	City	State	Run	Type
SH.FY092	FY092	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH028	MH028	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.MH041	MH041	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH037	MH037	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.MH043	MH043	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH038	MH038	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.MH012	MH012	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.MH082	MH082	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.FY090	FY090	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH059	MH059	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.FX056	FX056	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.FX043	FX043	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.FY091	FY091	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH009	MH009	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH085	MH085	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.MH003	MH003	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH062	MH062	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH065	MH065	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH032	MH032	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
SH.MH045	MH045	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH019	MH019	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH021	MH021	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH064	MH064	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH016	MH016	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH035	MH035	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.MH007	MH007	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
SH.MH056	MH056	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH029	MH029	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.FX049	FX049	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH083	MH083	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH066	MH066	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.MH022	MH022	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.MH064	MH064	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.FY094	FY094	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.FY094	FY094	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.MH060	MH060	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.MH099	MH099	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH003	MH003	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH084	MH084	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
SH.MH022	MH022	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH029	MH029	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
SH.FS064	FS064	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH014	MH014	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.MH015	MH015	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.FX049	FX049	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH023	MH023	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.FY095	FY095	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH068	MH068	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.MH063	MH063	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.FX055	FX055	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH055	MH055	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH054	MH054	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH053	MH053	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.MH069	MH069	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.FY092	FY092	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.FY088	FY088	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.FZ001	FZ001	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.FY100	FY100	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.MH081	MH081	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.MH023	MH023	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.MH001	MH001	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH030	MH030	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
SH.MH063	MH063	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.FZ001	FZ001	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH034	MH034	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
SH.MH049	MH049	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH037	MH037	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.FY096	FY096	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH062	MH062	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH008	MH008	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.FX051	FX051	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH002	MH002	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
SH.MH035	MH035	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH061	MH061	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH100	MH100	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.FY086	FY086	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH020	MH020	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.FY081	FY081	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH012	MH012	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH032	MH032	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.MH098	MH098	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.MH034	MH034	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.MH025	MH025	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.MH001	MH001	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH010	MH010	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.MH052	MH052	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.FY084	FY084	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.FX046	FX046	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.MH006	MH006	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.MH083	MH083	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.MH036	MH036	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.FS062	FS062	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH054	MH054	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.MH040	MH040	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.MH067	MH067	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.FX046	FX046	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH011	MH011	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.FY082	FY082	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH067	MH067	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
SH.FX044	FX044	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.FY089	FY089	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.FY086	FY086	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH005	MH005	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.FY097	FY097	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.FY083	FY083	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.FY097	FY097	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.FX055	FX055	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH051	MH051	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH025	MH025	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
SH.FS063	FS063	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH019	MH019	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.MH048	MH048	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH048	MH048	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.FS065	FS065	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.FZ015	FZ015	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.FX048	FX048	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH038	MH038	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH045	MH045	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH011	MH011	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.FX048	FX048	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
SH.MH053	MH053	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH031	MH031	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.FY088	FY088	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
CP.MH015	MH015	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
CP.MH084	MH084	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	phone
SH.FX057	FX057	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	shoe
SH.MH085	MH085	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	3	shoe
CP.MH065	MH065	PhillySciFest	None	Mixed	5/3/2014	Philadelphia	PA	4	phone
CP.AC086	AC086	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	phone
SH.AC083	AC083	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
CP.AC095	AC095	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
CP.AC090	AC090	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	phone
SH.AC082	AC082	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	shoe
CP.AC094	AC094	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
SH.AC094	AC094	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
SH.AC099	AC099	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
CP.AC098	AC098	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
CP.AC085	AC085	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
SH.AC084	AC084	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
SH.AC090	AC090	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	shoe
SH.AC085	AC085	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
CP.AC082	AC082	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	phone
SH.AC098	AC098	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
CP.AC097	AC097	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
SH.AC091	AC091	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	shoe
SH.AC088	AC088	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
SH.AC095	AC095	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
SH.AC100	AC100	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
SH.AC097	AC097	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
SH.AC096	AC096	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	shoe
SH.AC089	AC089	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
CP.AC092	AC092	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
SH.AC081	AC081	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	shoe
CP.AC089	AC089	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
CP.AC096	AC096	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	phone
SH.AC092	AC092	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	shoe
SH.AC086	AC086	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	shoe
CP.AC083	AC083	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
CP.AC100	AC100	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
CP.AC088	AC088	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
CP.AC081	AC081	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	phone
CP.AC099	AC099	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
CP.AC084	AC084	Potluch	None	Kid	10/10/2013	Potlatch	ID	1	phone
CP.AC091	AC091	Potluch	None	Kid	10/10/2013	Potlatch	ID	2	phone
CP.FS025	FS025	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	phone
SH.FS029	FS029	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	shoe
CP.FS027	FS027	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	phone
CP.FS040	FS040	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	phone
CP.FS038	FS038	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	phone
CP.FS032	FS032	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	phone
SH.FS039	FS039	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
SH.FS023	FS023	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
SH.FS040	FS040	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	shoe
SH.FS033	FS033	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
SH.FS034	FS034	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
SH.FS025	FS025	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	shoe
SH.FS032	FS032	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
SH.FS030	FS030	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
CP.FS033	FS033	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	phone
SH.FS031	FS031	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
CP.FS034	FS034	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	phone
CP.FS021	FS021	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	phone
SH.FS022	FS022	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
CP.FS035	FS035	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	phone
SH.FS027	FS027	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
CP.FS028	FS028	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	phone
CP.FS022	FS022	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	phone
SH.FS028	FS028	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
CP.FS023	FS023	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	phone
SH.FS021	FS021	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	shoe
CP.FS024	FS024	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	phone
CP.FS029	FS029	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	phone
SH.FS038	FS038	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	shoe
CP.FS031	FS031	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	phone
SH.FS036	FS036	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
CP.FS036	FS036	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	phone
SH.FS026	FS026	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	shoe
SH.FS024	FS024	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	shoe
CP.FS026	FS026	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	1	phone
CP.FS039	FS039	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	phone
SH.FS035	FS035	PWBears	Cheer	Kid	9/4/2013	Chittenango	NY	4	shoe
CP.AD029	AD029	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
CP.AD031	AD031	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
CP.AD023	AD023	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
CP.AD028	AD028	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AD038	AD038	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AB025	AB025	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AB025	AB025	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AD038	AD038	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AD021	AD021	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AD035	AD035	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AD025	AD025	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
SH.AD029	AD029	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AD022	AD022	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AD028	AD028	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AD027	AD027	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AD027	AD027	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AD021	AD021	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
CP.AD024	AD024	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AD037	AD037	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
SH.AD023	AD023	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
SH.AD024	AD024	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
SH.AD022	AD022	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
SH.AD035	AD035	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
SH.AD031	AD031	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AD026	AD026	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AD040	AD040	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AD034	AD034	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AD026	AD026	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AD032	AD032	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
CP.AD037	AD037	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AD036	AD036	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
SH.AD030	AD030	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AD040	AD040	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AD034	AD034	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
SH.AD033	AD033	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AD030	AD030	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
CP.AD036	AD036	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
CP.AD033	AD033	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.AD032	AD032	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	shoe
CP.AD025	AD025	PWBrantley	Cheer	Kid	9/7/2013	Orlando	FL	1	phone
SH.FS003	FS003	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	shoe
CP.FS007	FS007	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	phone
SH.FS001	FS001	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	shoe
SH.FS004	FS004	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	shoe
CP.FS006	FS006	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	phone
SH.FS002	FS002	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	shoe
SH.FS005	FS005	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	shoe
SH.FS006	FS006	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	shoe
CP.FS003	FS003	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	phone
CP.FS004	FS004	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	phone
SH.FS007	FS007	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	shoe
CP.FS002	FS002	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	phone
CP.FS001	FS001	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	phone
CP.FS005	FS005	PWCoronado 	Cheer	Kid	8/24/2013	San Diego	CA	2	phone
SH.AB098	AB098	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	shoe
CP.AB090	AB090	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	phone
CP.AB089	AB089	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	phone
SH.AB090	AB090	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	shoe
SH.AB089	AB089	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	shoe
SH.AB092	AB092	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	shoe
SH.AB096	AB096	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	shoe
CP.AB088	AB088	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	phone
SH.AB088	AB088	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	shoe
SH.AB087	AB087	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	shoe
SH.AB091	AB091	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	shoe
CP.AB096	AB096	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	phone
CP.AB098	AB098	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	phone
CP.AB091	AB091	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	phone
CP.AB087	AB087	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	phone
CP.AB092	AB092	PWGladiators	Cheer	Kid	9/29/2013	Castro Valley	CA	1	phone
SH.FY021	FY021	Redskins	Football	Adult	10/29/2013	Landover	MA	1	shoe
CP.FY021	FY021	Redskins	Football	Adult	10/29/2013	Landover	MA	1	phone
SH.FY033	FY033	Redskins	Football	Adult	10/29/2013	Landover	MA	1	shoe
SH.FY026	FY026	Redskins	Football	Adult	10/29/2013	Landover	MA	1	shoe
CP.FY033	FY033	Redskins	Football	Adult	10/29/2013	Landover	MA	1	phone
CP.FY026	FY026	Redskins	Football	Adult	10/29/2013	Landover	MA	1	phone
CP.MB031	MB031	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB001	MB001	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MA045	MA045	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MB019	MB019	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	phone
CP.MB069	MB069	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
CP.MB072	MB072	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB039	MB039	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MA100	MA100	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MB008	MB008	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB008	MB008	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA014	MA014	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB055	MB055	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
SH.MB068	MB068	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	shoe
CP.MA071	MA071	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	phone
SH.MA054	MA054	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
SH.MB069	MB069	ScienceOnline	None	Adult	2/17/2014	Durham	NC	3	shoe
CP.MB041	MB041	ScienceOnline	None	Adult	2/17/2014	Durham	NC	4	phone
CP.MB077	MB077	ScienceOnline	None	Adult	2/17/2014	Durham	NC	2	phone
